id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
66wkCYWlXzSTQAfnsPBptt,My Favorite Part,74,216000,0,"['Mac Miller', 'Ariana Grande']","['4LLpKhyESsyAXpc4laK94U', '66CXWjxzNUsdJxJ2JdwvnR']",2016-09-16,0.861,0.33,6,-7.194,1,0.0526,0.627,1.93e-06,0.14,0.718,95.016,4
5AKlnLpP3WLwZseNbjquND,Let Me Love You,70,223853,0,"['Ariana Grande', 'Lil Wayne']","['66CXWjxzNUsdJxJ2JdwvnR', '55Aa2cqylxrFIXC767Z865']",2016-05-20,0.527,0.435,2,-8.363,1,0.129,0.0295,0.0,0.243,0.0781,102.698,3
6yL2kTsdVwYnGwPkKGtMd5,Everyday,69,194840,1,"['Ariana Grande', 'Future']","['66CXWjxzNUsdJxJ2JdwvnR', '1RyvyyTE3xzB2ZywiAwp0i']",2016-05-20,0.637,0.733,7,-4.413,0,0.0563,0.0149,0.0,0.162,0.431,131.004,4
2tpIAmAq9orm1Owh5pja1w,Greedy,68,214907,0,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2016-05-20,0.619,0.705,1,-5.335,1,0.099,0.0323,0.0,0.0919,0.844,109.975,4
6f5TuB9WtbA1g49A4DcMQ4,Be Alright,68,179293,0,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2016-05-20,0.813,0.456,1,-7.667,0,0.0684,0.169,2.86e-06,0.105,0.587,108.801,4
5OCJzvD7sykQEKHH7qAC3C,God is a woman,81,197547,1,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2018-08-17,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,4
2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,81,205920,0,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2018-08-17,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,4
4OafepJy2teCjYJbvFE60J,breathin,75,198160,1,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2018-08-17,0.568,0.656,8,-5.413,1,0.0433,0.0211,1.37e-05,0.213,0.364,100.049,4
6ocbgoVGwYJhOv1GgI9NsF,7 rings,87,178627,1,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2019-02-08,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,4
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",84,207320,1,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2019-02-08,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,4
4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",80,190440,1,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2019-02-08,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,4
0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House),79,186107,1,"['Ariana Grande', 'Social House']","['66CXWjxzNUsdJxJ2JdwvnR', '5UjifI1TYefXWn9GdqDOHl']",2019-08-02,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,4
1TEL6MlSSVLSdhOSddidlJ,needy,74,171573,1,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2019-02-08,0.647,0.309,7,-7.948,0,0.0366,0.78,7.41e-06,0.202,0.195,87.045,4
6zegtH6XXd2PDPLvy1Y0n2,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),73,190067,0,"['Ariana Grande', 'Miley Cyrus', 'Lana Del Rey']","['66CXWjxzNUsdJxJ2JdwvnR', '5YGY8feqx7naU7z4HrwZM6', '00FQb4jTyendYWaN8pK0wa']",2019-11-01,0.644,0.755,1,-5.325,1,0.0448,0.00237,7.64e-06,0.0859,0.334,102.861,4
39LmTF9RgyakzSYX8txrow,imagine,73,212267,1,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2019-02-08,0.729,0.475,8,-4.985,1,0.0364,0.378,0.0,0.12,0.371,62.52,3
35mvY5S1H3J2QZyna3TFe0,positions,92,172325,1,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2020-10-30,0.737,0.802,0,-4.771,1,0.0878,0.468,0.0,0.0931,0.682,144.015,4
